bin,enhancer_chrom,enhancer_distance_to_promoter,enhancer_end,enhancer_name,enhancer_start,label,promoter_chrom,promoter_end,promoter_name,promoter_start,window_end,window_start,window_chrom,window_name,interactions_in_window,active_promoters_in_window
"[33835, 131310.8]",chr5,83570.0,171530599,HUVEC|chr5:171529800-171530599,171529800,1,chr5,171615872,HUVEC|chr5:171614171-171615872,171614171,171614170.0,171530600.0,chr5,HUVEC|chr5:171530600-171614170,1.0,0.0
"(495816.4, 1672258]",chr5,613554.0,172140560,HUVEC|chr5:172140263-172140560,172140263,1,chr5,172756590,HUVEC|chr5:172754116-172756590,172754116,172754115.0,172140561.0,chr5,HUVEC|chr5:172140561-172754115,8.0,6.0
"(495816.4, 1672258]",chr5,611139.0,172142975,HUVEC|chr5:172141336-172142975,172141336,1,chr5,172756590,HUVEC|chr5:172754116-172756590,172754116,172754115.0,172142976.0,chr5,HUVEC|chr5:172142976-172754115,7.0,6.0
"(495816.4, 1672258]",chr5,609676.0,172144438,HUVEC|chr5:172144034-172144438,172144034,1,chr5,172756590,HUVEC|chr5:172754116-172756590,172754116,172754115.0,172144439.0,chr5,HUVEC|chr5:172144439-172754115,6.0,6.0
"(495816.4, 1672258]",chr5,605245.0,172148869,HUVEC|chr5:172148725-172148869,172148725,1,chr5,172756590,HUVEC|chr5:172754116-172756590,172754116,172754115.0,172148870.0,chr5,HUVEC|chr5:172148870-172754115,5.0,6.0
"(495816.4, 1672258]",chr5,604585.0,172149529,HUVEC|chr5:172149000-172149529,172149000,1,chr5,172756590,HUVEC|chr5:172754116-172756590,172754116,172754115.0,172149530.0,chr5,HUVEC|chr5:172149530-172754115,4.0,6.0
"(131310.8, 218794.8]",chr5,160831.0,172410400,HUVEC|chr5:172410263-172410400,172410263,1,chr5,172572284,HUVEC|chr5:172571233-172572284,172571233,172571232.0,172410401.0,chr5,HUVEC|chr5:172410401-172571232,1.0,2.0
"(495816.4, 1672258]",chr6,682415.0,11606600,HUVEC|chr6:11605265-11606600,11605265,1,chr6,12297166,HUVEC|chr6:12289017-12297166,12289017,12289016.0,11606601.0,chr6,HUVEC|chr6:11606601-12289016,2.0,2.0
"(495816.4, 1672258]",chr6,677400.0,11611615,HUVEC|chr6:11608200-11611615,11608200,1,chr6,12297166,HUVEC|chr6:12289017-12297166,12289017,12289016.0,11611616.0,chr6,HUVEC|chr6:11611616-12289016,1.0,1.0
"(305587.4, 495816.4]",chr6,427590.0,16332200,HUVEC|chr6:16332037-16332200,16332037,1,chr6,16763559,HUVEC|chr6:16759792-16763559,16759792,16759791.0,16332201.0,chr6,HUVEC|chr6:16332201-16759791,5.0,0.0
"(305587.4, 495816.4]",chr6,426990.0,16332800,HUVEC|chr6:16332200-16332800,16332200,1,chr6,16763559,HUVEC|chr6:16759792-16763559,16759792,16759791.0,16332801.0,chr6,HUVEC|chr6:16332801-16759791,4.0,0.0
"(305587.4, 495816.4]",chr6,426982.0,16332808,HUVEC|chr6:16332800-16332808,16332800,1,chr6,16763559,HUVEC|chr6:16759792-16763559,16759792,16759791.0,16332809.0,chr6,HUVEC|chr6:16332809-16759791,3.0,0.0
"(305587.4, 495816.4]",chr6,419844.0,16339946,HUVEC|chr6:16337214-16339946,16337214,1,chr6,16763559,HUVEC|chr6:16759792-16763559,16759792,16759791.0,16339947.0,chr6,HUVEC|chr6:16339947-16759791,2.0,0.0
"(218794.8, 305587.4]",chr6,235277.0,16524513,HUVEC|chr6:16524200-16524513,16524200,1,chr6,16763559,HUVEC|chr6:16759792-16763559,16759792,16759791.0,16524514.0,chr6,HUVEC|chr6:16524514-16759791,1.0,0.0
"(218794.8, 305587.4]",chr6,290251.0,17832382,HUVEC|chr6:17830600-17832382,17830600,1,chr6,18123089,HUVEC|chr6:18122635-18123089,18122635,18122634.0,17832383.0,chr6,HUVEC|chr6:17832383-18122634,5.0,0.0
"(218794.8, 305587.4]",chr6,283992.0,17838641,HUVEC|chr6:17838200-17838641,17838200,1,chr6,18123089,HUVEC|chr6:18122635-18123089,18122635,18122634.0,17838642.0,chr6,HUVEC|chr6:17838642-18122634,4.0,0.0
"(218794.8, 305587.4]",chr6,283565.0,17839068,HUVEC|chr6:17838969-17839068,17838969,1,chr6,18123089,HUVEC|chr6:18122635-18123089,18122635,18122634.0,17839069.0,chr6,HUVEC|chr6:17839069-18122634,3.0,0.0
"(218794.8, 305587.4]",chr6,275233.0,17847400,HUVEC|chr6:17846806-17847400,17846806,1,chr6,18123089,HUVEC|chr6:18122635-18123089,18122635,18122634.0,17847401.0,chr6,HUVEC|chr6:17847401-18122634,2.0,0.0
"(218794.8, 305587.4]",chr6,273805.0,17848828,HUVEC|chr6:17848600-17848828,17848600,1,chr6,18123089,HUVEC|chr6:18122635-18123089,18122635,18122634.0,17848829.0,chr6,HUVEC|chr6:17848829-18122634,1.0,0.0
"[33835, 131310.8]",chr6,98207.0,26057673,HUVEC|chr6:26057000-26057673,26057000,1,chr6,26159810,HUVEC|chr6:26155882-26159810,26155882,26155881.0,26057674.0,chr6,HUVEC|chr6:26057674-26155881,2.0,2.0
"[33835, 131310.8]",chr6,89307.0,26066573,HUVEC|chr6:26066475-26066573,26066475,1,chr6,26159810,HUVEC|chr6:26155882-26159810,26155882,26155881.0,26066574.0,chr6,HUVEC|chr6:26066574-26155881,1.0,2.0
"(131310.8, 218794.8]",chr6,206807.0,26330545,HUVEC|chr6:26330400-26330545,26330400,1,chr6,26539207,HUVEC|chr6:26537354-26539207,26537354,26537353.0,26330546.0,chr6,HUVEC|chr6:26330546-26537353,5.0,7.0
"(131310.8, 218794.8]",chr6,206552.0,26330800,HUVEC|chr6:26330637-26330800,26330637,1,chr6,26539207,HUVEC|chr6:26537354-26539207,26537354,26537353.0,26330801.0,chr6,HUVEC|chr6:26330801-26537353,4.0,7.0
"(131310.8, 218794.8]",chr6,204352.0,26333000,HUVEC|chr6:26331800-26333000,26331800,1,chr6,26539207,HUVEC|chr6:26537354-26539207,26537354,26537353.0,26333001.0,chr6,HUVEC|chr6:26333001-26537353,3.0,7.0
"(131310.8, 218794.8]",chr6,200352.0,26337000,HUVEC|chr6:26336947-26337000,26336947,1,chr6,26539207,HUVEC|chr6:26537354-26539207,26537354,26537353.0,26337001.0,chr6,HUVEC|chr6:26337001-26537353,2.0,7.0
"(131310.8, 218794.8]",chr6,200281.0,26337071,HUVEC|chr6:26337000-26337071,26337000,1,chr6,26539207,HUVEC|chr6:26537354-26539207,26537354,26537353.0,26337072.0,chr6,HUVEC|chr6:26337072-26537353,1.0,7.0
"(495816.4, 1672258]",chr6,649042.0,27125871,HUVEC|chr6:27125000-27125871,27125000,1,chr6,27776816,HUVEC|chr6:27774915-27776816,27774915,27774914.0,27125872.0,chr6,HUVEC|chr6:27125872-27774914,3.0,1.0
"(495816.4, 1672258]",chr6,630113.0,27144800,HUVEC|chr6:27144400-27144800,27144400,1,chr6,27776816,HUVEC|chr6:27774915-27776816,27774915,27774914.0,27144801.0,chr6,HUVEC|chr6:27144801-27774914,2.0,1.0
"(495816.4, 1672258]",chr6,627913.0,27147000,HUVEC|chr6:27146400-27147000,27146400,1,chr6,27776816,HUVEC|chr6:27774915-27776816,27774915,27774914.0,27147001.0,chr6,HUVEC|chr6:27147001-27774914,1.0,1.0
"(131310.8, 218794.8]",chr6,152513.0,31172222,HUVEC|chr6:31171027-31172222,31171027,1,chr6,31325117,HUVEC|chr6:31324737-31325117,31324737,31324736.0,31172223.0,chr6,HUVEC|chr6:31172223-31324736,1.0,1.0
"(218794.8, 305587.4]",chr6,228997.0,32987200,HUVEC|chr6:32986600-32987200,32986600,1,chr6,33218000,HUVEC|chr6:33216199-33218000,33216199,33216198.0,32987201.0,chr6,HUVEC|chr6:32987201-33216198,1.0,3.0
"(131310.8, 218794.8]",chr6,154549.0,35265386,HUVEC|chr6:35265192-35265386,35265192,1,chr6,35420445,HUVEC|chr6:35419937-35420445,35419937,35419936.0,35265387.0,chr6,HUVEC|chr6:35265387-35419936,3.0,1.0
"(131310.8, 218794.8]",chr6,153843.0,35266092,HUVEC|chr6:35265600-35266092,35265600,1,chr6,35420445,HUVEC|chr6:35419937-35420445,35419937,35419936.0,35266093.0,chr6,HUVEC|chr6:35266093-35419936,2.0,1.0
"(218794.8, 305587.4]",chr6,226628.0,36725863,HUVEC|chr6:36722500-36725863,36722500,1,chr6,36954704,HUVEC|chr6:36952493-36954704,36952493,36952492.0,36725864.0,chr6,HUVEC|chr6:36725864-36952492,2.0,2.0
"(131310.8, 218794.8]",chr6,213943.0,36738548,HUVEC|chr6:36737600-36738548,36737600,1,chr6,36954704,HUVEC|chr6:36952493-36954704,36952493,36952492.0,36738549.0,chr6,HUVEC|chr6:36738549-36952492,1.0,2.0
"(218794.8, 305587.4]",chr6,263899.0,41754200,HUVEC|chr6:41753635-41754200,41753635,1,chr6,42018898,HUVEC|chr6:42018101-42018898,42018101,42018100.0,41754201.0,chr6,HUVEC|chr6:41754201-42018100,7.0,3.0
"[33835, 131310.8]",chr6,110699.0,41907400,HUVEC|chr6:41906200-41907400,41906200,1,chr6,42018898,HUVEC|chr6:42018101-42018898,42018101,42018100.0,41907401.0,chr6,HUVEC|chr6:41907401-42018100,1.0,0.0
"(131310.8, 218794.8]",chr6,140485.0,44073400,HUVEC|chr6:44072000-44073400,44072000,1,chr6,44216175,HUVEC|chr6:44213887-44216175,44213887,44213886.0,44073401.0,chr6,HUVEC|chr6:44073401-44213886,2.0,2.0
"(131310.8, 218794.8]",chr6,150871.0,44073400,HUVEC|chr6:44072000-44073400,44072000,1,chr6,44225600,HUVEC|chr6:44224273-44225600,44224273,44224272.0,44073401.0,chr6,HUVEC|chr6:44073401-44224272,4.0,3.0
"(131310.8, 218794.8]",chr6,138531.0,44075354,HUVEC|chr6:44074000-44075354,44074000,1,chr6,44216175,HUVEC|chr6:44213887-44216175,44213887,44213886.0,44075355.0,chr6,HUVEC|chr6:44075355-44213886,1.0,2.0
"(131310.8, 218794.8]",chr6,148917.0,44075354,HUVEC|chr6:44074000-44075354,44074000,1,chr6,44225600,HUVEC|chr6:44224273-44225600,44224273,44224272.0,44075355.0,chr6,HUVEC|chr6:44075355-44224272,2.0,3.0
"(218794.8, 305587.4]",chr6,224713.0,47051671,HUVEC|chr6:47051552-47051671,47051552,1,chr6,47278082,HUVEC|chr6:47276386-47278082,47276386,47276385.0,47051672.0,chr6,HUVEC|chr6:47051672-47276385,1.0,0.0
"[33835, 131310.8]",chr6,64570.0,52861400,HUVEC|chr6:52860800-52861400,52860800,1,chr6,52926899,HUVEC|chr6:52925972-52926899,52925972,52925971.0,52861401.0,chr6,HUVEC|chr6:52861401-52925971,1.0,0.0
"(495816.4, 1672258]",chr6,635238.0,75279886,HUVEC|chr6:75278131-75279886,75278131,1,chr6,75915987,HUVEC|chr6:75915126-75915987,75915126,75915125.0,75279887.0,chr6,HUVEC|chr6:75279887-75915125,1.0,0.0
"(131310.8, 218794.8]",chr6,170335.0,78000984,HUVEC|chr6:77999678-78000984,77999678,1,chr6,78174498,HUVEC|chr6:78171321-78174498,78171321,78171320.0,78000985.0,chr6,HUVEC|chr6:78000985-78171320,2.0,0.0
"(131310.8, 218794.8]",chr6,166824.0,78004495,HUVEC|chr6:78001180-78004495,78001180,1,chr6,78174498,HUVEC|chr6:78171321-78174498,78171321,78171320.0,78004496.0,chr6,HUVEC|chr6:78004496-78171320,1.0,0.0
"[33835, 131310.8]",chr6,59455.0,111135723,HUVEC|chr6:111135200-111135723,111135200,1,chr6,111197953,HUVEC|chr6:111195180-111197953,111195180,111195179.0,111135724.0,chr6,HUVEC|chr6:111135724-111195179,1.0,1.0
"(495816.4, 1672258]",chr6,749670.0,113426106,HUVEC|chr6:113423463-113426106,113423463,1,chr6,114181445,HUVEC|chr6:114175778-114181445,114175778,114175777.0,113426107.0,chr6,HUVEC|chr6:113426107-114175777,2.0,0.0
"(495816.4, 1672258]",chr6,731150.0,113444626,HUVEC|chr6:113440935-113444626,113440935,1,chr6,114181445,HUVEC|chr6:114175778-114181445,114175778,114175777.0,113444627.0,chr6,HUVEC|chr6:113444627-114175777,1.0,0.0
"(131310.8, 218794.8]",chr6,174547.0,126103160,HUVEC|chr6:126102600-126103160,126102600,1,chr6,126278637,HUVEC|chr6:126277709-126278637,126277709,126277708.0,126103161.0,chr6,HUVEC|chr6:126103161-126277708,1.0,0.0
"(131310.8, 218794.8]",chr6,143260.0,136969275,HUVEC|chr6:136968309-136969275,136968309,1,chr6,137114397,HUVEC|chr6:137112537-137114397,137112537,137112536.0,136969276.0,chr6,HUVEC|chr6:136969276-137112536,1.0,0.0
"(131310.8, 218794.8]",chr6,183793.0,138910381,HUVEC|chr6:138910264-138910381,138910264,1,chr6,139095335,HUVEC|chr6:139094176-139095335,139094176,139094175.0,138910382.0,chr6,HUVEC|chr6:138910382-139094175,5.0,1.0
"(131310.8, 218794.8]",chr6,180374.0,138913800,HUVEC|chr6:138913322-138913800,138913322,1,chr6,139095335,HUVEC|chr6:139094176-139095335,139094176,139094175.0,138913801.0,chr6,HUVEC|chr6:138913801-139094175,4.0,1.0
"(131310.8, 218794.8]",chr6,177746.0,138916428,HUVEC|chr6:138914000-138916428,138914000,1,chr6,139095335,HUVEC|chr6:139094176-139095335,139094176,139094175.0,138916429.0,chr6,HUVEC|chr6:138916429-139094175,3.0,1.0
"(131310.8, 218794.8]",chr6,174853.0,138919321,HUVEC|chr6:138916908-138919321,138916908,1,chr6,139095335,HUVEC|chr6:139094176-139095335,139094176,139094175.0,138919322.0,chr6,HUVEC|chr6:138919322-139094175,2.0,1.0
"(131310.8, 218794.8]",chr6,171226.0,138922948,HUVEC|chr6:138921912-138922948,138921912,1,chr6,139095335,HUVEC|chr6:139094176-139095335,139094176,139094175.0,138922949.0,chr6,HUVEC|chr6:138922949-139094175,1.0,1.0
"(131310.8, 218794.8]",chr6,168859.0,139139424,HUVEC|chr6:139138967-139139424,139138967,1,chr6,139309619,HUVEC|chr6:139308285-139309619,139308285,139308284.0,139139425.0,chr6,HUVEC|chr6:139139425-139308284,2.0,0.0
"(131310.8, 218794.8]",chr6,168083.0,139140200,HUVEC|chr6:139139785-139140200,139139785,1,chr6,139309619,HUVEC|chr6:139308285-139309619,139308285,139308284.0,139140201.0,chr6,HUVEC|chr6:139140201-139308284,1.0,0.0
"(218794.8, 305587.4]",chr6,250302.0,143015301,HUVEC|chr6:143014800-143015301,143014800,1,chr6,143269157,HUVEC|chr6:143265605-143269157,143265605,143265604.0,143015302.0,chr6,HUVEC|chr6:143015302-143265604,2.0,0.0
"(218794.8, 305587.4]",chr6,241511.0,143024092,HUVEC|chr6:143023653-143024092,143023653,1,chr6,143269157,HUVEC|chr6:143265605-143269157,143265605,143265604.0,143024093.0,chr6,HUVEC|chr6:143024093-143265604,1.0,0.0
"[33835, 131310.8]",chr6,82334.0,150161741,HUVEC|chr6:150161649-150161741,150161649,1,chr6,150244489,HUVEC|chr6:150244077-150244489,150244077,150244076.0,150161742.0,chr6,HUVEC|chr6:150161742-150244076,3.0,0.0
"[33835, 131310.8]",chr6,81921.0,150162154,HUVEC|chr6:150162047-150162154,150162047,1,chr6,150244489,HUVEC|chr6:150244077-150244489,150244077,150244076.0,150162155.0,chr6,HUVEC|chr6:150162155-150244076,2.0,0.0
"[33835, 131310.8]",chr6,74674.0,150169401,HUVEC|chr6:150168275-150169401,150168275,1,chr6,150244489,HUVEC|chr6:150244077-150244489,150244077,150244076.0,150169402.0,chr6,HUVEC|chr6:150169402-150244076,1.0,0.0
"(131310.8, 218794.8]",chr7,163198.0,22602800,HUVEC|chr7:22599739-22602800,22599739,1,chr7,22768508,HUVEC|chr7:22766000-22768508,22766000,22765999.0,22602801.0,chr7,HUVEC|chr7:22602801-22765999,2.0,1.0
"(495816.4, 1672258]",chr7,1291773.0,25887225,HUVEC|chr7:25887133-25887225,25887133,1,chr7,27184000,HUVEC|chr7:27179000-27184000,27179000,27178999.0,25887226.0,chr7,HUVEC|chr7:25887226-27178999,20.0,7.0
"(495816.4, 1672258]",chr7,1303173.0,25887225,HUVEC|chr7:25887133-25887225,25887133,1,chr7,27194265,HUVEC|chr7:27190400-27194265,27190400,27190399.0,25887226.0,chr7,HUVEC|chr7:25887226-27190399,29.0,8.0
"(495816.4, 1672258]",chr7,1309408.0,25887225,HUVEC|chr7:25887133-25887225,25887133,1,chr7,27197797,HUVEC|chr7:27196635-27197797,27196635,27196634.0,25887226.0,chr7,HUVEC|chr7:25887226-27196634,34.0,9.0
"(495816.4, 1672258]",chr7,1289233.0,25889765,HUVEC|chr7:25889161-25889765,25889161,1,chr7,27184000,HUVEC|chr7:27179000-27184000,27179000,27178999.0,25889766.0,chr7,HUVEC|chr7:25889766-27178999,19.0,7.0
"(495816.4, 1672258]",chr7,1300633.0,25889765,HUVEC|chr7:25889161-25889765,25889161,1,chr7,27194265,HUVEC|chr7:27190400-27194265,27190400,27190399.0,25889766.0,chr7,HUVEC|chr7:25889766-27190399,27.0,8.0
"(495816.4, 1672258]",chr7,1306868.0,25889765,HUVEC|chr7:25889161-25889765,25889161,1,chr7,27197797,HUVEC|chr7:27196635-27197797,27196635,27196634.0,25889766.0,chr7,HUVEC|chr7:25889766-27196634,31.0,9.0
"(495816.4, 1672258]",chr7,1286598.0,25892400,HUVEC|chr7:25891600-25892400,25891600,1,chr7,27184000,HUVEC|chr7:27179000-27184000,27179000,27178999.0,25892401.0,chr7,HUVEC|chr7:25892401-27178999,18.0,7.0
"(495816.4, 1672258]",chr7,1297998.0,25892400,HUVEC|chr7:25891600-25892400,25891600,1,chr7,27194265,HUVEC|chr7:27190400-27194265,27190400,27190399.0,25892401.0,chr7,HUVEC|chr7:25892401-27190399,25.0,8.0
"(495816.4, 1672258]",chr7,1304233.0,25892400,HUVEC|chr7:25891600-25892400,25891600,1,chr7,27197797,HUVEC|chr7:27196635-27197797,27196635,27196634.0,25892401.0,chr7,HUVEC|chr7:25892401-27196634,28.0,9.0
"(495816.4, 1672258]",chr7,1284805.0,25894193,HUVEC|chr7:25894000-25894193,25894000,1,chr7,27184000,HUVEC|chr7:27179000-27184000,27179000,27178999.0,25894194.0,chr7,HUVEC|chr7:25894194-27178999,17.0,7.0
"(495816.4, 1672258]",chr7,1296205.0,25894193,HUVEC|chr7:25894000-25894193,25894000,1,chr7,27194265,HUVEC|chr7:27190400-27194265,27190400,27190399.0,25894194.0,chr7,HUVEC|chr7:25894194-27190399,23.0,8.0
"(495816.4, 1672258]",chr7,1302440.0,25894193,HUVEC|chr7:25894000-25894193,25894000,1,chr7,27197797,HUVEC|chr7:27196635-27197797,27196635,27196634.0,25894194.0,chr7,HUVEC|chr7:25894194-27196634,25.0,9.0
"(495816.4, 1672258]",chr7,1281398.0,25897600,HUVEC|chr7:25897400-25897600,25897400,1,chr7,27184000,HUVEC|chr7:27179000-27184000,27179000,27178999.0,25897601.0,chr7,HUVEC|chr7:25897601-27178999,16.0,7.0
"(495816.4, 1672258]",chr7,1292798.0,25897600,HUVEC|chr7:25897400-25897600,25897400,1,chr7,27194265,HUVEC|chr7:27190400-27194265,27190400,27190399.0,25897601.0,chr7,HUVEC|chr7:25897601-27190399,21.0,8.0
"(495816.4, 1672258]",chr7,1299033.0,25897600,HUVEC|chr7:25897400-25897600,25897400,1,chr7,27197797,HUVEC|chr7:27196635-27197797,27196635,27196634.0,25897601.0,chr7,HUVEC|chr7:25897601-27196634,22.0,9.0
"(218794.8, 305587.4]",chr7,273808.0,26141552,HUVEC|chr7:26141400-26141552,26141400,1,chr7,26416951,HUVEC|chr7:26415362-26416951,26415362,26415361.0,26141553.0,chr7,HUVEC|chr7:26141553-26415361,1.0,2.0
"(495816.4, 1672258]",chr7,768649.0,26410349,HUVEC|chr7:26409269-26410349,26409269,1,chr7,27184000,HUVEC|chr7:27179000-27184000,27179000,27178999.0,26410350.0,chr7,HUVEC|chr7:26410350-27178999,9.0,5.0
"(495816.4, 1672258]",chr7,767505.0,26411493,HUVEC|chr7:26411388-26411493,26411388,1,chr7,27184000,HUVEC|chr7:27179000-27184000,27179000,27178999.0,26411494.0,chr7,HUVEC|chr7:26411494-27178999,8.0,5.0
"(495816.4, 1672258]",chr7,765798.0,26413200,HUVEC|chr7:26411875-26413200,26411875,1,chr7,27184000,HUVEC|chr7:27179000-27184000,27179000,27178999.0,26413201.0,chr7,HUVEC|chr7:26413201-27178999,7.0,5.0
"(495816.4, 1672258]",chr7,761814.0,26417184,HUVEC|chr7:26417000-26417184,26417000,1,chr7,27184000,HUVEC|chr7:27179000-27184000,27179000,27178999.0,26417185.0,chr7,HUVEC|chr7:26417185-27178999,6.0,4.0
"(305587.4, 495816.4]",chr7,455650.0,26723348,HUVEC|chr7:26723058-26723348,26723058,1,chr7,27184000,HUVEC|chr7:27179000-27184000,27179000,27178999.0,26723349.0,chr7,HUVEC|chr7:26723349-27178999,5.0,3.0
"(305587.4, 495816.4]",chr7,452312.0,26726686,HUVEC|chr7:26723869-26726686,26723869,1,chr7,27184000,HUVEC|chr7:27179000-27184000,27179000,27178999.0,26726687.0,chr7,HUVEC|chr7:26726687-27178999,4.0,3.0
"(305587.4, 495816.4]",chr7,449635.0,26729363,HUVEC|chr7:26728136-26729363,26728136,1,chr7,27184000,HUVEC|chr7:27179000-27184000,27179000,27178999.0,26729364.0,chr7,HUVEC|chr7:26729364-27178999,3.0,3.0
"(218794.8, 305587.4]",chr7,237028.0,26898200,HUVEC|chr7:26895521-26898200,26895521,1,chr7,27138800,HUVEC|chr7:27135230-27138800,27135230,27135229.0,26898201.0,chr7,HUVEC|chr7:26898201-27135229,2.0,0.0
"(218794.8, 305587.4]",chr7,237011.0,26898217,HUVEC|chr7:26898200-26898217,26898200,1,chr7,27138800,HUVEC|chr7:27135230-27138800,27135230,27135229.0,26898218.0,chr7,HUVEC|chr7:26898218-27135229,1.0,0.0
"(495816.4, 1672258]",chr7,1391719.0,40350960,HUVEC|chr7:40349573-40350960,40349573,1,chr7,41742800,HUVEC|chr7:41742681-41742800,41742681,41742680.0,40350961.0,chr7,HUVEC|chr7:40350961-41742680,2.0,0.0
"(495816.4, 1672258]",chr7,511989.0,41230690,HUVEC|chr7:41226406-41230690,41226406,1,chr7,41742800,HUVEC|chr7:41742681-41742800,41742681,41742680.0,41230691.0,chr7,HUVEC|chr7:41230691-41742680,1.0,0.0
"(495816.4, 1672258]",chr7,813786.0,42954823,HUVEC|chr7:42953579-42954823,42953579,1,chr7,43769601,HUVEC|chr7:43768611-43769601,43768611,43768610.0,42954824.0,chr7,HUVEC|chr7:42954824-43768610,3.0,1.0
"(218794.8, 305587.4]",chr7,273942.0,43494667,HUVEC|chr7:43494400-43494667,43494400,1,chr7,43769601,HUVEC|chr7:43768611-43769601,43768611,43768610.0,43494668.0,chr7,HUVEC|chr7:43494668-43768610,2.0,0.0
"(218794.8, 305587.4]",chr7,273609.0,43495000,HUVEC|chr7:43494912-43495000,43494912,1,chr7,43769601,HUVEC|chr7:43768611-43769601,43768611,43768610.0,43495001.0,chr7,HUVEC|chr7:43495001-43768610,1.0,0.0
"(131310.8, 218794.8]",chr7,147675.0,45002866,HUVEC|chr7:45002000-45002866,45002000,1,chr7,45151837,HUVEC|chr7:45150543-45151837,45150543,45150542.0,45002867.0,chr7,HUVEC|chr7:45002867-45150542,1.0,2.0
"(495816.4, 1672258]",chr7,636495.0,47491200,HUVEC|chr7:47491121-47491200,47491121,1,chr7,48130398,HUVEC|chr7:48127697-48130398,48127697,48127696.0,47491201.0,chr7,HUVEC|chr7:47491201-48127696,3.0,1.0
"(495816.4, 1672258]",chr7,633400.0,47494295,HUVEC|chr7:47493400-47494295,47493400,1,chr7,48130398,HUVEC|chr7:48127697-48130398,48127697,48127696.0,47494296.0,chr7,HUVEC|chr7:47494296-48127696,2.0,1.0
"(495816.4, 1672258]",chr7,629306.0,47498389,HUVEC|chr7:47497291-47498389,47497291,1,chr7,48130398,HUVEC|chr7:48127697-48130398,48127697,48127696.0,47498390.0,chr7,HUVEC|chr7:47498390-48127696,1.0,1.0
"(218794.8, 305587.4]",chr7,218838.0,86562179,HUVEC|chr7:86561164-86562179,86561164,1,chr7,86783142,HUVEC|chr7:86781019-86783142,86781019,86781018.0,86562180.0,chr7,HUVEC|chr7:86562180-86781018,1.0,1.0
"(131310.8, 218794.8]",chr7,214626.0,92251151,HUVEC|chr7:92250505-92251151,92250505,1,chr7,92466763,HUVEC|chr7:92465779-92466763,92465779,92465778.0,92251152.0,chr7,HUVEC|chr7:92251152-92465778,7.0,0.0
"(131310.8, 218794.8]",chr7,210211.0,92255566,HUVEC|chr7:92254426-92255566,92254426,1,chr7,92466763,HUVEC|chr7:92465779-92466763,92465779,92465778.0,92255567.0,chr7,HUVEC|chr7:92255567-92465778,6.0,0.0
"(131310.8, 218794.8]",chr7,209755.0,92256022,HUVEC|chr7:92255740-92256022,92255740,1,chr7,92466763,HUVEC|chr7:92465779-92466763,92465779,92465778.0,92256023.0,chr7,HUVEC|chr7:92256023-92465778,5.0,0.0
"(131310.8, 218794.8]",chr7,207143.0,92258634,HUVEC|chr7:92258363-92258634,92258363,1,chr7,92466763,HUVEC|chr7:92465779-92466763,92465779,92465778.0,92258635.0,chr7,HUVEC|chr7:92258635-92465778,4.0,0.0
"(131310.8, 218794.8]",chr7,200515.0,92265262,HUVEC|chr7:92260838-92265262,92260838,1,chr7,92466763,HUVEC|chr7:92465779-92466763,92465779,92465778.0,92265263.0,chr7,HUVEC|chr7:92265263-92465778,3.0,0.0
"(131310.8, 218794.8]",chr7,193850.0,92271927,HUVEC|chr7:92270950-92271927,92270950,1,chr7,92466763,HUVEC|chr7:92465779-92466763,92465779,92465778.0,92271928.0,chr7,HUVEC|chr7:92271928-92465778,2.0,0.0
