label,enhancer_distance_to_promoter,enhancer_chrom,enhancer_start,enhancer_end,enhancer_name,promoter_chrom,promoter_start,promoter_end,promoter_name
1,119012.0,chr1,3420459,3421842,HUVEC|chr1:3420459-3421842,chr1,3540856,3541719,HUVEC|chr1:3540856-3541719
1,147675.0,chr7,45002000,45002866,HUVEC|chr7:45002000-45002866,chr7,45150543,45151837,HUVEC|chr7:45150543-45151837
1,636495.0,chr7,47491121,47491200,HUVEC|chr7:47491121-47491200,chr7,48127697,48130398,HUVEC|chr7:48127697-48130398
1,633400.0,chr7,47493400,47494295,HUVEC|chr7:47493400-47494295,chr7,48127697,48130398,HUVEC|chr7:48127697-48130398
1,629306.0,chr7,47497291,47498389,HUVEC|chr7:47497291-47498389,chr7,48127697,48130398,HUVEC|chr7:48127697-48130398
1,218838.0,chr7,86561164,86562179,HUVEC|chr7:86561164-86562179,chr7,86781019,86783142,HUVEC|chr7:86781019-86783142
1,214626.0,chr7,92250505,92251151,HUVEC|chr7:92250505-92251151,chr7,92465779,92466763,HUVEC|chr7:92465779-92466763
1,210211.0,chr7,92254426,92255566,HUVEC|chr7:92254426-92255566,chr7,92465779,92466763,HUVEC|chr7:92465779-92466763
1,209755.0,chr7,92255740,92256022,HUVEC|chr7:92255740-92256022,chr7,92465779,92466763,HUVEC|chr7:92465779-92466763
1,207143.0,chr7,92258363,92258634,HUVEC|chr7:92258363-92258634,chr7,92465779,92466763,HUVEC|chr7:92465779-92466763
1,200515.0,chr7,92260838,92265262,HUVEC|chr7:92260838-92265262,chr7,92465779,92466763,HUVEC|chr7:92465779-92466763
1,193850.0,chr7,92270950,92271927,HUVEC|chr7:92270950-92271927,chr7,92465779,92466763,HUVEC|chr7:92465779-92466763
1,190026.0,chr7,92274009,92275751,HUVEC|chr7:92274009-92275751,chr7,92465779,92466763,HUVEC|chr7:92465779-92466763
1,250757.0,chr7,100052182,100052200,HUVEC|chr7:100052182-100052200,chr7,100302959,100304464,HUVEC|chr7:100302959-100304464
1,250163.0,chr7,100052200,100052794,HUVEC|chr7:100052200-100052794,chr7,100302959,100304464,HUVEC|chr7:100302959-100304464
1,241500.0,chr7,100061223,100061457,HUVEC|chr7:100061223-100061457,chr7,100302959,100304464,HUVEC|chr7:100302959-100304464
1,263633.0,chr7,115898907,115900565,HUVEC|chr7:115898907-115900565,chr7,116164200,116167000,HUVEC|chr7:116164200-116167000
1,249857.0,chr7,115911033,115914341,HUVEC|chr7:115911033-115914341,chr7,116164200,116167000,HUVEC|chr7:116164200-116167000
1,241458.0,chr7,115920400,115922740,HUVEC|chr7:115920400-115922740,chr7,116164200,116167000,HUVEC|chr7:116164200-116167000
1,341339.0,chr7,137343028,137343400,HUVEC|chr7:137343028-137343400,chr7,137684741,137687012,HUVEC|chr7:137684741-137687012
1,91635.0,chr7,154996649,154996800,HUVEC|chr7:154996649-154996800,chr7,155088437,155091505,HUVEC|chr7:155088437-155091505
1,86850.0,chr7,154999000,155001585,HUVEC|chr7:154999000-155001585,chr7,155088437,155091505,HUVEC|chr7:155088437-155091505
1,132023.0,chr8,6285776,6287295,HUVEC|chr8:6285776-6287295,chr8,6419320,6421194,HUVEC|chr8:6419320-6421194
1,197195.0,chr8,13222067,13226807,HUVEC|chr8:13222067-13226807,chr8,13424004,13424577,HUVEC|chr8:13424004-13424577
1,196565.0,chr8,13227114,13227437,HUVEC|chr8:13227114-13227437,chr8,13424004,13424577,HUVEC|chr8:13424004-13424577
1,193809.0,chr8,13228838,13230193,HUVEC|chr8:13228838-13230193,chr8,13424004,13424577,HUVEC|chr8:13424004-13424577
1,192936.0,chr8,13230337,13231066,HUVEC|chr8:13230337-13231066,chr8,13424004,13424577,HUVEC|chr8:13424004-13424577
1,182509.0,chr8,13240115,13241493,HUVEC|chr8:13240115-13241493,chr8,13424004,13424577,HUVEC|chr8:13424004-13424577
1,179410.0,chr8,13244377,13244592,HUVEC|chr8:13244377-13244592,chr8,13424004,13424577,HUVEC|chr8:13424004-13424577
1,328955.0,chr8,16683600,16684261,HUVEC|chr8:16683600-16684261,chr8,17013218,17015094,HUVEC|chr8:17013218-17015094
1,316842.0,chr8,16695296,16696374,HUVEC|chr8:16695296-16696374,chr8,17013218,17015094,HUVEC|chr8:17013218-17015094
1,614547.0,chr8,36937269,36937833,HUVEC|chr8:36937269-36937833,chr8,37552382,37554913,HUVEC|chr8:37552382-37554913
1,610002.0,chr8,36942251,36942378,HUVEC|chr8:36942251-36942378,chr8,37552382,37554913,HUVEC|chr8:37552382-37554913
1,602741.0,chr8,36948547,36949639,HUVEC|chr8:36948547-36949639,chr8,37552382,37554913,HUVEC|chr8:37552382-37554913
1,689144.0,chr8,41559492,41559800,HUVEC|chr8:41559492-41559800,chr8,42248946,42250069,HUVEC|chr8:42248946-42250069
1,678144.0,chr8,41569909,41570800,HUVEC|chr8:41569909-41570800,chr8,42248946,42250069,HUVEC|chr8:42248946-42250069
1,385399.0,chr8,41862413,41863545,HUVEC|chr8:41862413-41863545,chr8,42248946,42250069,HUVEC|chr8:42248946-42250069
1,602002.0,chr8,49231107,49232028,HUVEC|chr8:49231107-49232028,chr8,49834032,49834379,HUVEC|chr8:49834032-49834379
1,263729.0,chr8,80677319,80677400,HUVEC|chr8:80677319-80677400,chr8,80941131,80942858,HUVEC|chr8:80941131-80942858
1,262729.0,chr8,80678000,80678400,HUVEC|chr8:80678000-80678400,chr8,80941131,80942858,HUVEC|chr8:80941131-80942858
1,261729.0,chr8,80679000,80679400,HUVEC|chr8:80679000-80679400,chr8,80941131,80942858,HUVEC|chr8:80941131-80942858
1,259537.0,chr8,80681400,80681592,HUVEC|chr8:80681400-80681592,chr8,80941131,80942858,HUVEC|chr8:80941131-80942858
1,258465.0,chr8,80681823,80682664,HUVEC|chr8:80681823-80682664,chr8,80941131,80942858,HUVEC|chr8:80941131-80942858
1,244104.0,chr8,80697000,80697025,HUVEC|chr8:80697000-80697025,chr8,80941131,80942858,HUVEC|chr8:80941131-80942858
1,176536.0,chr8,110374400,110375000,HUVEC|chr8:110374400-110375000,chr8,110551538,110552917,HUVEC|chr8:110551538-110552917
1,309349.0,chr8,126131035,126131857,HUVEC|chr8:126131035-126131857,chr8,126441208,126445420,HUVEC|chr8:126441208-126445420
1,299006.0,chr8,126142166,126142200,HUVEC|chr8:126142166-126142200,chr8,126441208,126445420,HUVEC|chr8:126441208-126445420
1,297529.0,chr8,126142200,126143677,HUVEC|chr8:126142200-126143677,chr8,126441208,126445420,HUVEC|chr8:126441208-126445420
1,856836.0,chr8,127889200,127889514,HUVEC|chr8:127889200-127889514,chr8,128746352,128752229,HUVEC|chr8:128746352-128752229
1,524718.0,chr8,128218066,128221632,HUVEC|chr8:128218066-128221632,chr8,128746352,128752229,HUVEC|chr8:128746352-128752229
1,523252.0,chr8,128221990,128223098,HUVEC|chr8:128221990-128223098,chr8,128746352,128752229,HUVEC|chr8:128746352-128752229
1,522250.0,chr8,128223972,128224100,HUVEC|chr8:128223972-128224100,chr8,128746352,128752229,HUVEC|chr8:128746352-128752229
1,520596.0,chr8,128225394,128225754,HUVEC|chr8:128225394-128225754,chr8,128746352,128752229,HUVEC|chr8:128746352-128752229
1,517301.0,chr8,128226211,128229049,HUVEC|chr8:128226211-128229049,chr8,128746352,128752229,HUVEC|chr8:128746352-128752229
1,52004.0,chr8,145691000,145691111,HUVEC|chr8:145691000-145691111,chr8,145743117,145743910,HUVEC|chr8:145743117-145743910
1,50646.0,chr8,145691405,145692469,HUVEC|chr8:145691405-145692469,chr8,145743117,145743910,HUVEC|chr8:145743117-145743910
1,716772.0,chr9,2125738,2126400,HUVEC|chr9:2125738-2126400,chr9,2843174,2844865,HUVEC|chr9:2843174-2844865
1,220509.0,chr9,4762655,4763600,HUVEC|chr9:4762655-4763600,chr9,4984111,4986286,HUVEC|chr9:4984111-4986286
1,220376.0,chr9,4763610,4763733,HUVEC|chr9:4763610-4763733,chr9,4984111,4986286,HUVEC|chr9:4984111-4986286
1,673396.0,chr9,4762655,4763600,HUVEC|chr9:4762655-4763600,chr9,5436998,5438400,HUVEC|chr9:5436998-5438400
1,686376.0,chr9,4762655,4763600,HUVEC|chr9:4762655-4763600,chr9,5449978,5451262,HUVEC|chr9:5449978-5451262
1,673263.0,chr9,4763610,4763733,HUVEC|chr9:4763610-4763733,chr9,5436998,5438400,HUVEC|chr9:5436998-5438400
1,686243.0,chr9,4763610,4763733,HUVEC|chr9:4763610-4763733,chr9,5449978,5451262,HUVEC|chr9:5449978-5451262
1,620694.0,chr9,18427698,18428133,HUVEC|chr9:18427698-18428133,chr9,19048829,19050544,HUVEC|chr9:19048829-19050544
1,611027.0,chr9,18436977,18437800,HUVEC|chr9:18436977-18437800,chr9,19048829,19050544,HUVEC|chr9:19048829-19050544
1,609407.0,chr9,18439400,18439420,HUVEC|chr9:18439400-18439420,chr9,19048829,19050544,HUVEC|chr9:19048829-19050544
1,606152.0,chr9,18442520,18442675,HUVEC|chr9:18442520-18442675,chr9,19048829,19050544,HUVEC|chr9:19048829-19050544
1,605661.0,chr9,18442868,18443166,HUVEC|chr9:18442868-18443166,chr9,19048829,19050544,HUVEC|chr9:19048829-19050544
1,184967.0,chr9,32387200,32387342,HUVEC|chr9:32387200-32387342,chr9,32572311,32573491,HUVEC|chr9:32572311-32573491
1,258339.0,chr9,91346696,91347956,HUVEC|chr9:91346696-91347956,chr9,91606297,91607179,HUVEC|chr9:91606297-91607179
1,256593.0,chr9,91348595,91349702,HUVEC|chr9:91348595-91349702,chr9,91606297,91607179,HUVEC|chr9:91606297-91607179
1,385021.0,chr9,93799322,93801030,HUVEC|chr9:93799322-93801030,chr9,94186053,94187111,HUVEC|chr9:94186053-94187111
1,375219.0,chr9,93809853,93810832,HUVEC|chr9:93809853-93810832,chr9,94186053,94187111,HUVEC|chr9:94186053-94187111
1,365692.0,chr9,93817836,93820359,HUVEC|chr9:93817836-93820359,chr9,94186053,94187111,HUVEC|chr9:94186053-94187111
1,362342.0,chr9,93821861,93823709,HUVEC|chr9:93821861-93823709,chr9,94186053,94187111,HUVEC|chr9:94186053-94187111
1,204468.0,chr9,99211800,99212000,HUVEC|chr9:99211800-99212000,chr9,99416470,99417967,HUVEC|chr9:99416470-99417967
1,777078.0,chr9,99617000,99617200,HUVEC|chr9:99617000-99617200,chr9,100394280,100396863,HUVEC|chr9:100394280-100396863
1,265555.0,chr9,114874552,114875682,HUVEC|chr9:114874552-114875682,chr9,115141239,115142877,HUVEC|chr9:115141239-115142877
1,333983.0,chr9,123502435,123502600,HUVEC|chr9:123502435-123502600,chr9,123836585,123837895,HUVEC|chr9:123836585-123837895
1,331984.0,chr9,123503708,123504599,HUVEC|chr9:123503708-123504599,chr9,123836585,123837895,HUVEC|chr9:123836585-123837895
1,376238.0,chr9,130301377,130302600,HUVEC|chr9:130301377-130302600,chr9,130678840,130679629,HUVEC|chr9:130678840-130679629
1,390436.0,chr9,130301377,130302600,HUVEC|chr9:130301377-130302600,chr9,130693038,130693290,HUVEC|chr9:130693038-130693290
1,373438.0,chr9,130304200,130305400,HUVEC|chr9:130304200-130305400,chr9,130678840,130679629,HUVEC|chr9:130678840-130679629
1,387636.0,chr9,130304200,130305400,HUVEC|chr9:130304200-130305400,chr9,130693038,130693290,HUVEC|chr9:130693038-130693290
1,370848.0,chr9,130307710,130307990,HUVEC|chr9:130307710-130307990,chr9,130678840,130679629,HUVEC|chr9:130678840-130679629
1,385046.0,chr9,130307710,130307990,HUVEC|chr9:130307710-130307990,chr9,130693038,130693290,HUVEC|chr9:130693038-130693290
1,369858.0,chr9,130308124,130308980,HUVEC|chr9:130308124-130308980,chr9,130678840,130679629,HUVEC|chr9:130678840-130679629
1,384056.0,chr9,130308124,130308980,HUVEC|chr9:130308124-130308980,chr9,130693038,130693290,HUVEC|chr9:130693038-130693290
1,359702.0,chr9,130317046,130319136,HUVEC|chr9:130317046-130319136,chr9,130678840,130679629,HUVEC|chr9:130678840-130679629
1,373900.0,chr9,130317046,130319136,HUVEC|chr9:130317046-130319136,chr9,130693038,130693290,HUVEC|chr9:130693038-130693290
1,358038.0,chr9,130319307,130320800,HUVEC|chr9:130319307-130320800,chr9,130678840,130679629,HUVEC|chr9:130678840-130679629
1,372236.0,chr9,130319307,130320800,HUVEC|chr9:130319307-130320800,chr9,130693038,130693290,HUVEC|chr9:130693038-130693290
1,353238.0,chr9,130323600,130325600,HUVEC|chr9:130323600-130325600,chr9,130678840,130679629,HUVEC|chr9:130678840-130679629
1,367436.0,chr9,130323600,130325600,HUVEC|chr9:130323600-130325600,chr9,130693038,130693290,HUVEC|chr9:130693038-130693290
1,125438.0,chr9,130370600,130371385,HUVEC|chr9:130370600-130371385,chr9,130496825,130497800,HUVEC|chr9:130496825-130497800
1,201247.0,chr9,136653641,136654800,HUVEC|chr9:136653641-136654800,chr9,136856049,136857838,HUVEC|chr9:136856049-136857838
1,197473.0,chr9,136658473,136658574,HUVEC|chr9:136658473-136658574,chr9,136856049,136857838,HUVEC|chr9:136856049-136857838
1,133127.0,chr9,138853476,138853800,HUVEC|chr9:138853476-138853800,chr9,138986929,138987275,HUVEC|chr9:138986929-138987275
1,125010.0,chr9,138860498,138861917,HUVEC|chr9:138860498-138861917,chr9,138986929,138987275,HUVEC|chr9:138986929-138987275
1,115926.0,chr9,138870872,138871001,HUVEC|chr9:138870872-138871001,chr9,138986929,138987275,HUVEC|chr9:138986929-138987275
1,90949.0,chr9,140008242,140008527,HUVEC|chr9:140008242-140008527,chr9,140099478,140100698,HUVEC|chr9:140099478-140100698
1,89817.0,chr9,140008647,140009659,HUVEC|chr9:140008647-140009659,chr9,140099478,140100698,HUVEC|chr9:140099478-140100698
1,260190.0,chrX,45363895,45368034,HUVEC|chrX:45363895-45368034,chrX,45628226,45631400,HUVEC|chrX:45628226-45631400
1,252862.0,chrX,45374584,45375362,HUVEC|chrX:45374584-45375362,chrX,45628226,45631400,HUVEC|chrX:45628226-45631400
1,117868.0,chrX,133930414,133930600,HUVEC|chrX:133930414-133930600,chrX,134048470,134049435,HUVEC|chrX:134048470-134049435
1,170373.0,chrX,153029677,153029800,HUVEC|chrX:153029677-153029800,chrX,153200175,153200617,HUVEC|chrX:153200175-153200617
1,280113.0,chr1,15759600,15759685,HUVEC|chr1:15759600-15759685,chr1,15478955,15479485,HUVEC|chr1:15478955-15479485
1,330866.0,chr1,36886313,36886400,HUVEC|chr1:36886313-36886400,chr1,36554295,36555445,HUVEC|chr1:36554295-36555445
1,330953.0,chr1,36886400,36886588,HUVEC|chr1:36886400-36886588,chr1,36554295,36555445,HUVEC|chr1:36554295-36555445
1,299889.0,chr1,43533524,43533600,HUVEC|chr1:43533524-43533600,chr1,43231160,43233633,HUVEC|chr1:43231160-43233633
1,299965.0,chr1,43533600,43534469,HUVEC|chr1:43533600-43534469,chr1,43231160,43233633,HUVEC|chr1:43231160-43233633
1,494198.0,chr1,45770400,45770440,HUVEC|chr1:45770400-45770440,chr1,45273200,45276200,HUVEC|chr1:45273200-45276200
1,495738.0,chr1,45771940,45772601,HUVEC|chr1:45771940-45772601,chr1,45273200,45276200,HUVEC|chr1:45273200-45276200
1,506486.0,chr1,59757888,59759265,HUVEC|chr1:59757888-59759265,chr1,59247078,59251400,HUVEC|chr1:59247078-59251400
1,509939.0,chr1,59761341,59761400,HUVEC|chr1:59761341-59761400,chr1,59247078,59251400,HUVEC|chr1:59247078-59251400
1,957387.0,chr1,60208789,60209744,HUVEC|chr1:60208789-60209744,chr1,59247078,59251400,HUVEC|chr1:59247078-59251400
1,958442.0,chr1,60209844,60210154,HUVEC|chr1:60209844-60210154,chr1,59247078,59251400,HUVEC|chr1:59247078-59251400
1,964120.0,chr1,60215522,60217198,HUVEC|chr1:60215522-60217198,chr1,59247078,59251400,HUVEC|chr1:59247078-59251400
1,973453.0,chr1,60224855,60225281,HUVEC|chr1:60224855-60225281,chr1,59247078,59251400,HUVEC|chr1:59247078-59251400
1,191867.0,chr1,67192069,67192167,HUVEC|chr1:67192069-67192167,chr1,66998306,67000200,HUVEC|chr1:66998306-67000200
1,193222.0,chr1,67193424,67195888,HUVEC|chr1:67193424-67195888,chr1,66998306,67000200,HUVEC|chr1:66998306-67000200
1,197732.0,chr1,67197934,67199190,HUVEC|chr1:67197934-67199190,chr1,66998306,67000200,HUVEC|chr1:66998306-67000200
1,199092.0,chr1,67199294,67199570,HUVEC|chr1:67199294-67199570,chr1,66998306,67000200,HUVEC|chr1:66998306-67000200
1,133752.0,chr1,78579896,78580000,HUVEC|chr1:78579896-78580000,chr1,78443080,78446142,HUVEC|chr1:78443080-78446142
1,125505.0,chr1,90226092,90226444,HUVEC|chr1:90226092-90226444,chr1,90097998,90100585,HUVEC|chr1:90097998-90100585
1,126636.0,chr1,90227223,90228200,HUVEC|chr1:90227223-90228200,chr1,90097998,90100585,HUVEC|chr1:90097998-90100585
1,359522.0,chr1,90460109,90460200,HUVEC|chr1:90460109-90460200,chr1,90097998,90100585,HUVEC|chr1:90097998-90100585
1,394868.0,chr1,94310018,94311200,HUVEC|chr1:94310018-94311200,chr1,93913369,93915148,HUVEC|chr1:93913369-93915148
1,425569.0,chr1,94801079,94801311,HUVEC|chr1:94801079-94801311,chr1,94373982,94375508,HUVEC|chr1:94373982-94375508
1,47328.0,chr1,101751930,101752090,HUVEC|chr1:101751930-101752090,chr1,101700902,101704600,HUVEC|chr1:101700902-101704600
1,49059.0,chr1,101753661,101754834,HUVEC|chr1:101753661-101754834,chr1,101700902,101704600,HUVEC|chr1:101700902-101704600
1,52326.0,chr1,101756928,101757865,HUVEC|chr1:101756928-101757865,chr1,101700902,101704600,HUVEC|chr1:101700902-101704600
1,54519.0,chr1,101759121,101759217,HUVEC|chr1:101759121-101759217,chr1,101700902,101704600,HUVEC|chr1:101700902-101704600
1,54750.0,chr1,101759352,101759634,HUVEC|chr1:101759352-101759634,chr1,101700902,101704600,HUVEC|chr1:101700902-101704600
1,454011.0,chr1,110545994,110547000,HUVEC|chr1:110545994-110547000,chr1,110090428,110091981,HUVEC|chr1:110090428-110091981
1,455417.0,chr1,110547400,110547501,HUVEC|chr1:110547400-110547501,chr1,110090428,110091981,HUVEC|chr1:110090428-110091981
1,106275.0,chr1,110305210,110306534,HUVEC|chr1:110305210-110306534,chr1,110198583,110198933,HUVEC|chr1:110198583-110198933
1,347059.0,chr1,110545994,110547000,HUVEC|chr1:110545994-110547000,chr1,110198583,110198933,HUVEC|chr1:110198583-110198933
1,348465.0,chr1,110547400,110547501,HUVEC|chr1:110547400-110547501,chr1,110198583,110198933,HUVEC|chr1:110198583-110198933
1,302382.0,chr1,113242400,113243200,HUVEC|chr1:113242400-113243200,chr1,112935603,112940016,HUVEC|chr1:112935603-112940016
1,90541.0,chr1,150130838,150132200,HUVEC|chr1:150130838-150132200,chr1,150038767,150040295,HUVEC|chr1:150038767-150040295
1,94503.0,chr1,150134800,150136012,HUVEC|chr1:150134800-150136012,chr1,150038767,150040295,HUVEC|chr1:150038767-150040295
1,317518.0,chr1,154849720,154850465,HUVEC|chr1:154849720-154850465,chr1,154531127,154532200,HUVEC|chr1:154531127-154532200
1,324568.0,chr1,154856770,154857256,HUVEC|chr1:154856770-154857256,chr1,154531127,154532200,HUVEC|chr1:154531127-154532200
1,325146.0,chr1,154857348,154858000,HUVEC|chr1:154857348-154858000,chr1,154531127,154532200,HUVEC|chr1:154531127-154532200
1,211607.0,chr1,165879762,165880978,HUVEC|chr1:165879762-165880978,chr1,165667108,165668153,HUVEC|chr1:165667108-165668153
1,223711.0,chr1,178231099,178231764,HUVEC|chr1:178231099-178231764,chr1,178006892,178007386,HUVEC|chr1:178006892-178007386
1,229079.0,chr1,178236467,178237509,HUVEC|chr1:178236467-178237509,chr1,178006892,178007386,HUVEC|chr1:178006892-178007386
1,237291.0,chr1,178244679,178245294,HUVEC|chr1:178244679-178245294,chr1,178006892,178007386,HUVEC|chr1:178006892-178007386
1,364973.0,chr1,235110316,235112166,HUVEC|chr1:235110316-235112166,chr1,234741200,234745341,HUVEC|chr1:234741200-234745341
1,368334.0,chr1,235113677,235118031,HUVEC|chr1:235113677-235118031,chr1,234741200,234745341,HUVEC|chr1:234741200-234745341
1,373654.0,chr1,235118997,235124492,HUVEC|chr1:235118997-235124492,chr1,234741200,234745341,HUVEC|chr1:234741200-234745341
1,92313.0,chr1,241775621,241776679,HUVEC|chr1:241775621-241776679,chr1,241682156,241683306,HUVEC|chr1:241682156-241683306
1,184604.0,chr1,244399316,244400062,HUVEC|chr1:244399316-244400062,chr1,244214216,244214710,HUVEC|chr1:244214216-244214710
1,196746.0,chr1,244411458,244411648,HUVEC|chr1:244411458-244411648,chr1,244214216,244214710,HUVEC|chr1:244214216-244214710
1,197028.0,chr1,244411740,244412440,HUVEC|chr1:244411740-244412440,chr1,244214216,244214710,HUVEC|chr1:244214216-244214710
1,98864.0,chr10,3927866,3932970,HUVEC|chr10:3927866-3932970,chr10,3821311,3829000,HUVEC|chr10:3821311-3829000
1,104980.0,chr10,3933982,3935349,HUVEC|chr10:3933982-3935349,chr10,3821311,3829000,HUVEC|chr10:3821311-3829000
1,107258.0,chr10,3936260,3938795,HUVEC|chr10:3936260-3938795,chr10,3821311,3829000,HUVEC|chr10:3821311-3829000
1,109982.0,chr10,3938984,3940012,HUVEC|chr10:3938984-3940012,chr10,3821311,3829000,HUVEC|chr10:3821311-3829000
1,453653.0,chr10,4282655,4286868,HUVEC|chr10:4282655-4286868,chr10,3821311,3829000,HUVEC|chr10:3821311-3829000
1,459638.0,chr10,4288640,4289795,HUVEC|chr10:4288640-4289795,chr10,3821311,3829000,HUVEC|chr10:3821311-3829000
1,875599.0,chr10,4704601,4706849,HUVEC|chr10:4704601-4706849,chr10,3821311,3829000,HUVEC|chr10:3821311-3829000
1,891598.0,chr10,4720600,4721347,HUVEC|chr10:4720600-4721347,chr10,3821311,3829000,HUVEC|chr10:3821311-3829000
1,189835.0,chr10,22013255,22014317,HUVEC|chr10:22013255-22014317,chr10,21822206,21823418,HUVEC|chr10:21822206-21823418
1,192580.0,chr10,22016000,22016954,HUVEC|chr10:22016000-22016954,chr10,21822206,21823418,HUVEC|chr10:21822206-21823418
1,193732.0,chr10,22017152,22017244,HUVEC|chr10:22017152-22017244,chr10,21822206,21823418,HUVEC|chr10:21822206-21823418
1,315929.0,chr10,22608800,22610192,HUVEC|chr10:22608800-22610192,chr10,22291550,22292869,HUVEC|chr10:22291550-22292869
1,317729.0,chr10,22610600,22610732,HUVEC|chr10:22610600-22610732,chr10,22291550,22292869,HUVEC|chr10:22291550-22292869
1,318019.0,chr10,22610890,22611800,HUVEC|chr10:22610890-22611800,chr10,22291550,22292869,HUVEC|chr10:22291550-22292869
1,320929.0,chr10,22613800,22614600,HUVEC|chr10:22613800-22614600,chr10,22291550,22292869,HUVEC|chr10:22291550-22292869
1,322129.0,chr10,22615000,22615423,HUVEC|chr10:22615000-22615423,chr10,22291550,22292869,HUVEC|chr10:22291550-22292869
1,330329.0,chr10,22623200,22625000,HUVEC|chr10:22623200-22625000,chr10,22291550,22292869,HUVEC|chr10:22291550-22292869
1,112076.0,chr10,30138162,30139569,HUVEC|chr10:30138162-30139569,chr10,30023859,30026084,HUVEC|chr10:30023859-30026084
1,113719.0,chr10,30139805,30140592,HUVEC|chr10:30139805-30140592,chr10,30023859,30026084,HUVEC|chr10:30023859-30026084
1,121145.0,chr10,30147231,30147600,HUVEC|chr10:30147231-30147600,chr10,30023859,30026084,HUVEC|chr10:30023859-30026084
